티커,배당락일,주당분배금
BSCT,2025-02-24,95.37315869140626
BSCT,2025-03-24,98.22011865234376
BSCT,2025-04-21,101.06707861328124
BSCT,2025-05-19,105.33751855468749
BSCT,2025-06-23,102.49055859375
BSCT,2025-07-21,105.33751855468749
BSCT,2025-08-18,111.0314384765625
BSCT,2025-09-22,101.06707861328124
BSCT,2025-10-20,99.64359863281251
BSCT,2025-11-24,99.64359863281251
BSCT,2025-12-22,99.64359863281251
BSCT,2026-01-20,98.22011865234376
BSCT,2026-02-23,95.37315869140626
BSCT,2026-03-23,96.796638671875
BSCT,2026-04-20,99.64359863281251
BSCT,2026-05-18,102.49055859375
BSCT,2026-06-22,99.64359863281251
BSCT,2026-07-20,99.64359863281251
BSCU,2024-08-19,101.06707861328124
BSCU,2024-09-23,86.83227880859374
BSCU,2024-10-21,89.67923876953125
BSCU,2024-11-18,92.52619873046875
BSCU,2024-12-23,91.10271875000001
BSCU,2025-01-21,85.408798828125
BSCU,2025-02-24,86.83227880859374
BSCU,2025-03-24,88.2557587890625
BSCU,2025-04-21,91.10271875000001
BSCU,2025-05-19,95.37315869140626
BSCU,2025-06-23,95.37315869140626
BSCU,2025-07-21,95.37315869140626
BSCU,2025-08-18,98.22011865234376
BSCU,2025-09-22,91.10271875000001
BSCU,2025-10-20,89.67923876953125
BSCU,2025-11-24,91.10271875000001
BSCU,2025-12-22,89.67923876953125
BSCU,2026-01-20,88.2557587890625
BSCU,2026-02-23,88.2557587890625
BSCU,2026-03-23,88.2557587890625
BSCU,2026-04-20,88.2557587890625
BSCU,2026-05-18,92.52619873046875
BSCU,2026-06-22,91.10271875000001
BSCU,2026-07-20,91.10271875000001
BSCV,2024-08-19,95.37315869140626
BSCV,2024-09-23,91.10271875000001
BSCV,2024-10-21,93.9496787109375
BSCV,2024-11-18,93.9496787109375
BSCV,2024-12-23,88.2557587890625
BSCV,2025-01-21,86.83227880859374
BSCV,2025-02-24,89.67923876953125
BSCV,2025-03-24,91.10271875000001
BSCV,2025-04-21,92.52619873046875
BSCV,2025-05-19,98.22011865234376
BSCV,2025-06-23,95.37315869140626
BSCV,2025-07-21,93.9496787109375
BSCV,2025-08-18,93.9496787109375
BSCV,2025-09-22,91.10271875000001
BSCV,2025-10-20,91.10271875000001
BSCV,2025-11-24,91.10271875000001
BSCV,2025-12-22,89.67923876953125
BSCV,2026-01-20,88.2557587890625
BSCV,2026-02-23,88.2557587890625
BSCV,2026-03-23,88.2557587890625
BSCV,2026-04-20,89.67923876953125
BSCV,2026-05-18,93.9496787109375
BSCV,2026-06-22,91.10271875000001
BSCV,2026-07-20,92.52619873046875
BSCW,2024-08-19,130.960158203125
BSCW,2024-09-23,118.14883837890626
BSCW,2024-10-21,119.572318359375
BSCW,2024-11-18,118.14883837890626
BSCW,2024-12-23,122.41927832031249
BSCW,2025-01-21,115.30187841796875
BSCW,2025-02-24,115.30187841796875
BSCW,2025-03-24,116.7253583984375
BSCW,2025-04-21,119.572318359375
BSCW,2025-05-19,126.68971826171874
BSCW,2025-06-23,122.41927832031249
BSCW,2025-07-21,119.572318359375
BSCW,2025-08-18,120.99579833984376
BSCW,2025-09-22,118.14883837890626
BSCW,2025-10-20,119.572318359375
BSCW,2025-11-24,116.7253583984375
BSCW,2025-12-22,118.14883837890626
BSCW,2026-01-20,113.8783984375
BSCW,2026-02-23,112.45491845703125
BSCW,2026-03-23,113.8783984375
BSCW,2026-04-20,115.30187841796875
BSCW,2026-05-18,119.572318359375
BSCW,2026-06-22,118.14883837890626
BSCW,2026-07-20,118.14883837890626
BSCX,2024-08-19,133.8071181640625
BSCX,2024-09-23,119.572318359375
BSCX,2024-10-21,125.26623828125
BSCX,2024-11-18,126.68971826171874
BSCX,2024-12-23,129.53667822265623
BSCX,2025-01-21,122.41927832031249
BSCX,2025-02-24,119.572318359375
BSCX,2025-03-24,112.45491845703125
BSCX,2025-04-21,120.99579833984376
BSCX,2025-05-19,130.960158203125
BSCX,2025-06-23,125.26623828125
BSCX,2025-07-21,123.84275830078124
BSCX,2025-08-18,129.53667822265623
BSCX,2025-09-22,122.41927832031249
BSCX,2025-10-20,122.41927832031249
BSCX,2025-11-24,119.572318359375
BSCX,2025-12-22,123.84275830078124
BSCX,2026-01-20,120.99579833984376
BSCX,2026-02-23,118.14883837890626
BSCX,2026-03-23,118.14883837890626
BSCX,2026-04-20,119.572318359375
BSCX,2026-05-18,123.84275830078124
BSCX,2026-06-22,119.572318359375
BSCX,2026-07-20,125.26623828125
BSCY,2024-08-19,179.3584775390625
BSCY,2024-09-23,86.83227880859374
BSCY,2024-10-21,61.20963916015624
BSCY,2024-11-18,111.0314384765625
BSCY,2024-12-23,119.572318359375
BSCY,2025-01-21,101.06707861328124
BSCY,2025-02-24,106.76099853515625
BSCY,2025-03-24,119.572318359375
BSCY,2025-04-21,123.84275830078124
BSCY,2025-05-19,128.1131982421875
BSCY,2025-06-23,125.26623828125
BSCY,2025-07-21,126.68971826171874
BSCY,2025-08-18,136.654078125
BSCY,2025-09-22,118.14883837890626
BSCY,2025-10-20,112.45491845703125
BSCY,2025-11-24,119.572318359375
BSCY,2025-12-22,115.30187841796875
BSCY,2026-01-20,116.7253583984375
BSCY,2026-02-23,115.30187841796875
BSCY,2026-03-23,113.8783984375
BSCY,2026-04-20,109.60795849609374
BSCY,2026-05-18,125.26623828125
BSCY,2026-06-22,125.26623828125
BSCY,2026-07-20,126.68971826171874
BSCZ,2025-07-21,123.84275830078124
BSCZ,2025-08-18,123.84275830078124
BSCZ,2025-09-22,95.37315869140626
BSCZ,2025-10-20,105.33751855468749
BSCZ,2025-11-24,101.06707861328124
BSCZ,2025-12-22,96.796638671875
BSCZ,2026-01-20,96.796638671875
BSCZ,2026-02-23,95.37315869140626
BSCZ,2026-03-23,109.60795849609374
BSCZ,2026-04-20,119.572318359375
BSCZ,2026-05-18,122.41927832031249
BSCZ,2026-06-22,123.84275830078124
BSCZ,2026-07-20,129.53667822265623
BSJQ,2024-08-19,190.74631738281252
BSJQ,2024-09-23,177.93499755859375
BSJQ,2024-10-21,176.511517578125
BSJQ,2024-11-18,177.93499755859375
BSJQ,2024-12-23,177.93499755859375
BSJQ,2025-01-21,169.39411767578125
BSJQ,2025-02-24,173.66455761718748
BSJQ,2025-03-24,172.24107763671876
BSJQ,2025-04-21,170.81759765625
BSJQ,2025-05-19,187.899357421875
BSJQ,2025-06-23,173.66455761718748
BSJQ,2025-07-21,169.39411767578125
BSJQ,2025-08-18,170.81759765625
BSJQ,2025-09-22,165.123677734375
BSJQ,2025-10-20,159.42975781250001
BSJQ,2025-11-24,158.00627783203126
BSJQ,2025-12-22,156.5827978515625
BSJQ,2026-01-20,159.42975781250001
BSJQ,2026-02-23,140.92451806640625
BSJQ,2026-03-23,150.88887792968748
BSJQ,2026-04-20,148.04191796875
BSJQ,2026-05-18,158.00627783203126
BSJQ,2026-06-22,153.735837890625
BSJQ,2026-07-20,142.347998046875
BSJR,2024-08-19,200.71067724609372
BSJR,2024-09-23,165.123677734375
BSJR,2024-10-21,179.3584775390625
BSJR,2024-11-18,182.20543750000002
BSJR,2024-12-23,177.93499755859375
BSJR,2025-01-21,173.66455761718748
BSJR,2025-02-24,169.39411767578125
BSJR,2025-03-24,170.81759765625
BSJR,2025-04-21,176.511517578125
BSJR,2025-05-19,180.78195751953126
BSJR,2025-06-23,169.39411767578125
BSJR,2025-07-21,167.9706376953125
BSJR,2025-08-18,158.00627783203126
BSJR,2025-09-22,153.735837890625
BSJR,2025-10-20,160.85323779296874
BSJR,2025-11-24,153.735837890625
BSJR,2025-12-22,158.00627783203126
BSJR,2026-01-20,149.46539794921875
BSJR,2026-02-23,139.5010380859375
BSJR,2026-03-23,133.8071181640625
BSJR,2026-04-20,140.92451806640625
BSJR,2026-05-18,143.77147802734376
BSJR,2026-06-22,139.5010380859375
BSJR,2026-07-20,140.92451806640625
BSJS,2024-08-19,183.62891748046874
BSJS,2024-09-23,167.9706376953125
BSJS,2024-10-21,192.16979736328128
BSJS,2024-11-18,193.59327734375
BSJS,2024-12-23,186.47587744140625
BSJS,2025-01-21,176.511517578125
BSJS,2025-02-24,167.9706376953125
BSJS,2025-03-24,166.54715771484376
BSJS,2025-04-21,166.54715771484376
BSJS,2025-05-19,179.3584775390625
BSJS,2025-06-23,176.511517578125
BSJS,2025-07-21,176.511517578125
BSJS,2025-08-18,166.54715771484376
BSJS,2025-09-22,166.54715771484376
BSJS,2025-10-20,160.85323779296874
BSJS,2025-11-24,159.42975781250001
BSJS,2025-12-22,167.9706376953125
BSJS,2026-01-20,158.00627783203126
BSJS,2026-02-23,150.88887792968748
BSJS,2026-03-23,149.46539794921875
BSJS,2026-04-20,153.735837890625
BSJS,2026-05-18,159.42975781250001
BSJS,2026-06-22,155.15931787109375
BSJS,2026-07-20,155.15931787109375
BSJT,2024-08-19,190.74631738281252
BSJT,2024-09-23,165.123677734375
BSJT,2024-10-21,175.08803759765624
BSJT,2024-11-18,165.123677734375
BSJT,2024-12-23,187.899357421875
BSJT,2025-01-21,165.123677734375
BSJT,2025-02-24,166.54715771484376
BSJT,2025-03-24,166.54715771484376
BSJT,2025-04-21,176.511517578125
BSJT,2025-05-19,180.78195751953126
BSJT,2025-06-23,182.20543750000002
BSJT,2025-07-21,182.20543750000002
BSJT,2025-08-18,177.93499755859375
BSJT,2025-09-22,167.9706376953125
BSJT,2025-10-20,169.39411767578125
BSJT,2025-11-24,173.66455761718748
BSJT,2025-12-22,165.123677734375
BSJT,2026-01-20,165.123677734375
BSJT,2026-02-23,159.42975781250001
BSJT,2026-03-23,158.00627783203126
BSJT,2026-04-20,166.54715771484376
BSJT,2026-05-18,170.81759765625
BSJT,2026-06-22,156.5827978515625
BSJT,2026-07-20,162.2767177734375
BSJU,2024-08-19,226.33331689453127
BSJU,2024-09-23,197.86371728515627
BSJU,2024-10-21,220.63939697265624
BSJU,2024-11-18,226.33331689453127
BSJU,2024-12-23,249.10899658203124
BSJU,2025-01-21,199.28719726562503
BSJU,2025-02-24,199.28719726562503
BSJU,2025-03-24,193.59327734375
BSJU,2025-04-21,203.55763720703123
BSJU,2025-05-19,204.9811171875
BSJU,2025-06-23,212.09851708984374
BSJU,2025-07-21,204.9811171875
BSJU,2025-08-18,209.25155712890623
BSJU,2025-09-22,197.86371728515627
BSJU,2025-10-20,209.25155712890623
BSJU,2025-11-24,213.5219970703125
BSJU,2025-12-22,177.93499755859375
BSJU,2026-01-20,192.16979736328128
BSJU,2026-02-23,192.16979736328128
BSJU,2026-03-23,199.28719726562503
BSJU,2026-04-20,210.67503710937498
BSJU,2026-05-18,216.36895703125
BSJU,2026-06-22,210.67503710937498
BSJU,2026-07-20,210.67503710937498
BSJV,2024-08-19,229.18027685546875
BSJV,2024-09-23,185.0523974609375
BSJV,2024-10-21,209.25155712890623
BSJV,2024-11-18,219.2159169921875
BSJV,2024-12-23,224.9098369140625
BSJV,2025-01-21,210.67503710937498
BSJV,2025-02-24,206.40459716796875
BSJV,2025-03-24,187.899357421875
BSJV,2025-04-21,195.01675732421876
BSJV,2025-05-19,213.5219970703125
BSJV,2025-06-23,212.09851708984374
BSJV,2025-07-21,213.5219970703125
BSJV,2025-08-18,202.13415722656248
BSJV,2025-09-22,210.67503710937498
BSJV,2025-10-20,192.16979736328128
BSJV,2025-11-24,204.9811171875
BSJV,2025-12-22,230.6037568359375
BSJV,2026-01-20,195.01675732421876
BSJV,2026-02-23,187.899357421875
BSJV,2026-03-23,193.59327734375
BSJV,2026-04-20,206.40459716796875
BSJV,2026-05-18,212.09851708984374
BSJV,2026-06-22,209.25155712890623
BSJV,2026-07-20,209.25155712890623
BSJW,2024-08-19,273.30815625
BSJW,2024-09-23,199.28719726562503
BSJW,2024-10-21,204.9811171875
BSJW,2024-11-18,204.9811171875
BSJW,2024-12-23,377.2221948242188
BSJW,2025-01-21,197.86371728515627
BSJW,2025-02-24,130.960158203125
BSJW,2025-03-24,160.85323779296874
BSJW,2025-04-21,189.32283740234377
BSJW,2025-05-19,212.09851708984374
BSJW,2025-06-23,213.5219970703125
BSJW,2025-07-21,177.93499755859375
BSJW,2025-08-18,213.5219970703125
BSJW,2025-09-22,190.74631738281252
BSJW,2025-10-20,203.55763720703123
BSJW,2025-11-24,206.40459716796875
BSJW,2025-12-22,237.72115673828125
BSJW,2026-01-20,197.86371728515627
BSJW,2026-02-23,177.93499755859375
BSJW,2026-03-23,183.62891748046874
BSJW,2026-04-20,196.4402373046875
BSJW,2026-05-18,199.28719726562503
BSJW,2026-06-22,196.4402373046875
BSJW,2026-07-20,196.4402373046875
BSJX,2025-07-21,182.20543750000002
BSJX,2025-08-18,195.01675732421876
BSJX,2025-09-22,210.67503710937498
BSJX,2025-10-20,210.67503710937498
BSJX,2025-11-24,274.7316362304688
BSJX,2025-12-22,381.49263476562504
BSJX,2026-01-20,186.47587744140625
BSJX,2026-02-23,145.1949580078125
BSJX,2026-03-23,169.39411767578125
BSJX,2026-04-20,158.00627783203126
BSJX,2026-05-18,187.899357421875
BSJX,2026-06-22,159.42975781250001
BSJX,2026-07-20,170.81759765625
BSMQ,2024-08-19,81.13835888671875
BSMQ,2024-09-23,76.8679189453125
BSMQ,2024-10-21,78.29139892578125
BSMQ,2024-11-18,79.71487890625001
BSMQ,2024-12-23,76.8679189453125
BSMQ,2025-01-21,78.29139892578125
BSMQ,2025-02-24,75.44443896484374
BSMQ,2025-03-24,75.44443896484374
BSMQ,2025-04-21,75.44443896484374
BSMQ,2025-05-19,81.13835888671875
BSMQ,2025-06-23,79.71487890625001
BSMQ,2025-07-21,82.5618388671875
BSMQ,2025-08-18,79.71487890625001
BSMQ,2025-09-22,75.44443896484374
BSMQ,2025-10-20,74.020958984375
BSMQ,2025-11-24,72.59747900390624
BSMQ,2025-12-22,74.020958984375
BSMQ,2026-01-20,76.8679189453125
BSMQ,2026-02-23,78.29139892578125
BSMQ,2026-03-23,81.13835888671875
BSMQ,2026-04-20,78.29139892578125
BSMQ,2026-05-18,75.44443896484374
BSMQ,2026-06-22,76.8679189453125
BSMQ,2026-07-20,81.13835888671875
BSMR,2024-08-19,83.98531884765625
BSMR,2024-09-23,78.29139892578125
BSMR,2024-10-21,79.71487890625001
BSMR,2024-11-18,79.71487890625001
BSMR,2024-12-23,75.44443896484374
BSMR,2025-01-21,78.29139892578125
BSMR,2025-02-24,75.44443896484374
BSMR,2025-03-24,76.8679189453125
BSMR,2025-04-21,79.71487890625001
BSMR,2025-05-19,82.5618388671875
BSMR,2025-06-23,81.13835888671875
BSMR,2025-07-21,85.408798828125
BSMR,2025-08-18,76.8679189453125
BSMR,2025-09-22,75.44443896484374
BSMR,2025-10-20,74.020958984375
BSMR,2025-11-24,74.020958984375
BSMR,2025-12-22,74.020958984375
BSMR,2026-01-20,75.44443896484374
BSMR,2026-02-23,74.020958984375
BSMR,2026-03-23,74.020958984375
BSMR,2026-04-20,72.59747900390624
BSMR,2026-05-18,78.29139892578125
BSMR,2026-06-22,78.29139892578125
BSMR,2026-07-20,78.29139892578125
BSMS,2024-08-19,76.8679189453125
BSMS,2024-09-23,78.29139892578125
BSMS,2024-10-21,81.13835888671875
BSMS,2024-11-18,78.29139892578125
BSMS,2024-12-23,74.020958984375
BSMS,2025-01-21,76.8679189453125
BSMS,2025-02-24,75.44443896484374
BSMS,2025-03-24,78.29139892578125
BSMS,2025-04-21,78.29139892578125
BSMS,2025-05-19,81.13835888671875
BSMS,2025-06-23,79.71487890625001
BSMS,2025-07-21,82.5618388671875
BSMS,2025-08-18,81.13835888671875
BSMS,2025-09-22,74.020958984375
BSMS,2025-10-20,74.020958984375
BSMS,2025-11-24,76.8679189453125
BSMS,2025-12-22,75.44443896484374
BSMS,2026-01-20,76.8679189453125
BSMS,2026-02-23,75.44443896484374
BSMS,2026-03-23,75.44443896484374
BSMS,2026-04-20,74.020958984375
BSMS,2026-05-18,79.71487890625001
BSMS,2026-06-22,79.71487890625001
BSMS,2026-07-20,79.71487890625001
BSMT,2024-08-19,81.13835888671875
BSMT,2024-09-23,76.8679189453125
BSMT,2024-10-21,78.29139892578125
BSMT,2024-11-18,74.020958984375
BSMT,2024-12-23,74.020958984375
BSMT,2025-01-21,75.44443896484374
BSMT,2025-02-24,75.44443896484374
BSMT,2025-03-24,76.8679189453125
BSMT,2025-04-21,76.8679189453125
BSMT,2025-05-19,81.13835888671875
BSMT,2025-06-23,78.29139892578125
BSMT,2025-07-21,82.5618388671875
BSMT,2025-08-18,78.29139892578125
BSMT,2025-09-22,74.020958984375
BSMT,2025-10-20,72.59747900390624
BSMT,2025-11-24,72.59747900390624
BSMT,2025-12-22,71.1739990234375
BSMT,2026-01-20,72.59747900390624
BSMT,2026-02-23,71.1739990234375
BSMT,2026-03-23,74.020958984375
BSMT,2026-04-20,75.44443896484374
BSMT,2026-05-18,76.8679189453125
BSMT,2026-06-22,75.44443896484374
BSMT,2026-07-20,76.8679189453125
BSMU,2024-08-19,72.59747900390624
BSMU,2024-09-23,74.020958984375
BSMU,2024-10-21,78.29139892578125
BSMU,2024-11-18,76.8679189453125
BSMU,2024-12-23,74.020958984375
BSMU,2025-01-21,72.59747900390624
BSMU,2025-02-24,72.59747900390624
BSMU,2025-03-24,74.020958984375
BSMU,2025-04-21,75.44443896484374
BSMU,2025-05-19,78.29139892578125
BSMU,2025-06-23,78.29139892578125
BSMU,2025-07-21,79.71487890625001
BSMU,2025-08-18,75.44443896484374
BSMU,2025-09-22,71.1739990234375
BSMU,2025-10-20,71.1739990234375
BSMU,2025-11-24,69.75051904296875
BSMU,2025-12-22,69.75051904296875
BSMU,2026-01-20,69.75051904296875
BSMU,2026-02-23,69.75051904296875
BSMU,2026-03-23,72.59747900390624
BSMU,2026-04-20,72.59747900390624
BSMU,2026-05-18,75.44443896484374
BSMU,2026-06-22,75.44443896484374
BSMU,2026-07-20,75.44443896484374
BSMV,2024-08-19,79.71487890625001
BSMV,2024-09-23,75.44443896484374
BSMV,2024-10-21,76.8679189453125
BSMV,2024-11-18,76.8679189453125
BSMV,2024-12-23,71.1739990234375
BSMV,2025-01-21,71.1739990234375
BSMV,2025-02-24,71.1739990234375
BSMV,2025-03-24,74.020958984375
BSMV,2025-04-21,75.44443896484374
BSMV,2025-05-19,79.71487890625001
BSMV,2025-06-23,78.29139892578125
BSMV,2025-07-21,78.29139892578125
BSMV,2025-08-18,65.4800791015625
BSMV,2025-09-22,72.59747900390624
BSMV,2025-10-20,71.1739990234375
BSMV,2025-11-24,72.59747900390624
BSMV,2025-12-22,71.1739990234375
BSMV,2026-01-20,66.90355908203125
BSMV,2026-02-23,69.75051904296875
BSMV,2026-03-23,72.59747900390624
BSMV,2026-04-20,72.59747900390624
BSMV,2026-05-18,75.44443896484374
BSMV,2026-06-22,75.44443896484374
BSMV,2026-07-20,75.44443896484374
BSMW,2024-08-19,106.76099853515625
BSMW,2024-09-23,98.22011865234376
BSMW,2024-10-21,106.76099853515625
BSMW,2024-11-18,108.184478515625
BSMW,2024-12-23,382.9161147460938
BSMW,2025-01-21,95.37315869140626
BSMW,2025-02-24,93.9496787109375
BSMW,2025-03-24,96.796638671875
BSMW,2025-04-21,98.22011865234376
BSMW,2025-05-19,101.06707861328124
BSMW,2025-06-23,101.06707861328124
BSMW,2025-07-21,98.22011865234376
BSMW,2025-08-18,99.64359863281251
BSMW,2025-09-22,96.796638671875
BSMW,2025-10-20,95.37315869140626
BSMW,2025-11-24,93.9496787109375
BSMW,2025-12-22,89.67923876953125
BSMW,2026-01-20,93.9496787109375
BSMW,2026-02-23,93.9496787109375
BSMW,2026-03-23,95.37315869140626
BSMW,2026-04-20,96.796638671875
BSMW,2026-05-18,88.2557587890625
BSMW,2026-06-22,99.64359863281251
BSMW,2026-07-20,103.91403857421875
BSMY,2024-10-21,79.71487890625001
BSMY,2024-11-18,123.84275830078124
BSMY,2024-12-23,71.1739990234375
BSMY,2025-01-21,71.1739990234375
BSMY,2025-02-24,82.5618388671875
BSMY,2025-03-24,92.52619873046875
BSMY,2025-04-21,89.67923876953125
BSMY,2025-05-19,111.0314384765625
BSMY,2025-06-23,116.7253583984375
BSMY,2025-07-21,91.10271875000001
BSMY,2025-08-18,86.83227880859374
BSMY,2025-09-22,93.9496787109375
BSMY,2025-10-20,108.184478515625
BSMY,2025-11-24,112.45491845703125
BSMY,2025-12-22,105.33751855468749
BSMY,2026-01-20,101.06707861328124
BSMY,2026-02-23,99.64359863281251
BSMY,2026-03-23,105.33751855468749
BSMY,2026-04-20,108.184478515625
BSMY,2026-05-18,105.33751855468749
BSMY,2026-06-22,103.91403857421875
BSMY,2026-07-20,106.76099853515625
BSMZ,2025-10-20,98.22011865234376
BSMZ,2025-11-24,98.22011865234376
BSMZ,2025-12-22,49.821799316406256
BSMZ,2026-01-20,68.3270390625
BSMZ,2026-02-23,93.9496787109375
BSMZ,2026-03-23,103.91403857421875
BSMZ,2026-04-20,118.14883837890626
BSMZ,2026-05-18,106.76099853515625
BSMZ,2026-06-22,118.14883837890626
BSMZ,2026-07-20,123.84275830078124
BSSX,2024-08-19,101.06707861328124
BSSX,2024-09-23,96.796638671875
BSSX,2024-10-21,102.49055859375
BSSX,2024-11-18,105.33751855468749
BSSX,2024-12-23,102.49055859375
BSSX,2025-01-21,93.9496787109375
BSSX,2025-02-24,93.9496787109375
BSSX,2025-03-24,99.64359863281251
BSSX,2025-04-21,98.22011865234376
BSSX,2025-05-19,106.76099853515625
BSSX,2025-06-23,106.76099853515625
BSSX,2025-07-21,106.76099853515625
BSSX,2025-08-18,95.37315869140626
BSSX,2025-09-22,98.22011865234376
BSSX,2025-10-20,102.49055859375
BSSX,2025-11-24,105.33751855468749
BSSX,2025-12-22,95.37315869140626
BSSX,2026-01-20,95.37315869140626
BSSX,2026-02-23,99.64359863281251
BSSX,2026-03-23,101.06707861328124
BSSX,2026-04-20,101.06707861328124
BSSX,2026-05-18,101.06707861328124
BSSX,2026-06-22,102.49055859375
BSSX,2026-07-20,105.33751855468749
BSVO,2024-12-19,495.37103320312497
BSVO,2025-12-16,503.9119130859375
BTF,2024-09-19,854.08798828125
BTF,2024-12-24,52889.398674316406
BTF,2025-03-19,355.8699951171875
BTF,2025-06-17,355.8699951171875
BTF,2025-09-18,427.043994140625
BTF,2025-12-17,53124.27287109375
BTF,2026-03-19,85.408798828125
BTF,2026-06-17,85.408798828125
BTGD,2024-12-23,71.1739990234375
BTGD,2025-12-30,1642.6958974609374
BUG,2024-12-30,42.7043994140625
BUG,2025-12-30,17.081759765625
BULD,2024-12-27,18.50523974609375
BULD,2025-06-05,31.3165595703125
BULD,2025-12-30,427.043994140625
CAFG,2024-09-26,19.928719726562502
CAFG,2024-12-27,14.2347998046875
CAFG,2025-03-06,41.28091943359375
CAFG,2025-06-05,12.81131982421875
CAFG,2025-09-04,12.81131982421875
CAFG,2025-12-30,59.7861591796875
CAFG,2026-03-05,38.43395947265625
CAFG,2026-06-04,34.16351953125
CAIQ,2025-12-23,560.8511123046875
CAIQ,2026-02-02,533.8049926757812
CAIQ,2026-03-02,542.3458725585938
CAIQ,2026-04-01,538.0754326171875
CAIQ,2026-05-01,539.4989125976563
CAIQ,2026-06-01,539.4989125976563
CAIQ,2026-07-01,538.0754326171875
CAIQ,2026-08-03,542.3458725585938
CALI,2024-09-03,182.20543750000002
CALI,2024-10-01,202.13415722656248
CALI,2024-11-01,183.62891748046874
CALI,2024-12-02,182.20543750000002
CALI,2024-12-18,177.93499755859375
CALI,2025-02-03,148.04191796875
CALI,2025-03-03,150.88887792968748
CALI,2025-04-01,167.9706376953125
CALI,2025-05-01,169.39411767578125
CALI,2025-06-02,150.88887792968748
CALI,2025-07-01,140.92451806640625
CALI,2025-08-01,152.31235791015624
CALI,2025-09-02,150.88887792968748
CALI,2025-10-01,165.123677734375
CALI,2025-11-03,163.70019775390625
CALI,2025-12-01,163.70019775390625
CALI,2025-12-19,162.2767177734375
CALI,2026-02-02,118.14883837890626
CALI,2026-03-02,140.92451806640625
CALI,2026-04-01,150.88887792968748
CALI,2026-05-01,165.123677734375
CALI,2026-06-01,136.654078125
CALI,2026-07-01,149.46539794921875
CALI,2026-08-03,143.77147802734376
CANC,2024-12-11,1036.2934257812499
CANC,2025-12-10,28.469599609375
CANQ,2024-09-03,162.2767177734375
CANQ,2024-10-01,156.5827978515625
CANQ,2024-11-01,187.899357421875
CANQ,2024-12-02,167.9706376953125
