ISIN,기준일,순위,구성종목코드,구성종목명,주식수,비중,전일종가
KR70190C0000,20260813,5,307950,현대오토에버,93,9.21,449000
KR70190C0000,20260813,6,277810,레인보우로보틱스,66,7.4,497000
KR70190C0000,20260813,7,064400,엘지씨엔에스,329,5.82,78400
KR70190C0000,20260813,8,454910,두산로보틱스,220,3.84,78000
KR70190C0000,20260813,9,108490,로보티즈,50,2.83,261000
KR70190C0000,20260813,10,005850,에스엘,158,2.07,59000
KR7407310002,20260813,1,207940,삼성바이오로직스,73,13.46,1564000
KR7407310002,20260813,2,012450,한화에어로스페이스,93,12.79,1185000
KR7407310002,20260813,3,373220,엘지에너지솔루션,245,10.45,365500
KR7407310002,20260813,4,034020,두산에너빌리티,1065,10.18,80900
KR7407310002,20260813,5,000270,기아,605,9.76,137400
KR7407310002,20260813,6,005930,삼성전자,316,9.61,268000
KR7407310002,20260813,7,402340,SK스퀘어,77,9.38,1117000
KR7407310002,20260813,8,329180,에이치디현대중공업,146,8.62,496000
KR7407310002,20260813,9,000660,에스케이하이닉스,45,8.05,1593000
KR7407310002,20260813,10,005380,현대자동차,158,7.7,418500
KR7332930007,20260813,1,005930,삼성전자,9059,34.2,268000
KR7332930007,20260813,2,000660,에스케이하이닉스,1103,24.52,1593000
KR7332930007,20260813,3,402340,SK스퀘어,179,2.71,1117000
KR7332930007,20260813,4,009150,삼성전기,108,2.13,1503000
KR7332930007,20260813,5,005380,현대자동차,265,1.6,418500
KR7332930007,20260813,6,105560,KB금융지주,591,1.45,168100
KR7332930007,20260813,7,055550,신한금융지주회사,801,1.23,106600
KR7332930007,20260813,8,012450,한화에어로스페이스,64,1.09,1185000
KR7332930007,20260813,9,034020,두산에너빌리티,842,1,80900
KR7332930007,20260813,10,028260,삼성물산,188,.99,365000
KR7293180006,20260813,1,005930,삼성전자,6925,34.23,268000
KR7293180006,20260813,2,000660,에스케이하이닉스,843,24.53,1593000
KR7293180006,20260813,3,402340,SK스퀘어,137,2.71,1117000
KR7293180006,20260813,4,009150,삼성전기,83,2.14,1503000
KR7293180006,20260813,5,005380,현대자동차,203,1.61,418500
KR7293180006,20260813,6,105560,KB금융지주,452,1.45,168100
KR7293180006,20260813,7,055550,신한금융지주회사,612,1.23,106600
KR7293180006,20260813,8,012450,한화에어로스페이스,49,1.1,1185000
KR7293180006,20260813,9,034020,두산에너빌리티,644,1,80900
KR7293180006,20260813,10,028260,삼성물산,143,.99,365000
KR7454320003,20260813,1,267270,에이치디건설기계,1607,10.42,139500
KR7454320003,20260813,2,010120,엘에스일렉트릭,1002,9.78,214000
KR7454320003,20260813,3,034020,두산에너빌리티,2595,9.76,80900
KR7454320003,20260813,4,006260,LS,616,9.72,326000
KR7454320003,20260813,5,298040,효성중공업,71,9.62,3017000
KR7454320003,20260813,6,267260,에이치디현대일렉트릭,223,8.17,785000
KR7454320003,20260813,7,241560,두산밥캣,2550,7.59,64900
KR7454320003,20260813,8,062040,산일전기,673,5.96,188000
KR7454320003,20260813,9,052690,한국전력기술,919,4.27,99800
KR7454320003,20260813,10,058610,에스피지,715,3.76,112200
KR7395290000,20260813,1,352820,하이브,338,23.24,176400
KR7395290000,20260813,2,035900,제이와이피엔터테인먼트,1283,22.6,40850
KR7395290000,20260813,3,041510,에스엠엔터테인먼트,623,18.01,71900
KR7395290000,20260813,4,122870,YG엔터테인먼트,649,10.56,39700
KR7395290000,20260813,5,035760,씨제이이엔엠,535,7.3,34600
KR7395290000,20260813,6,253450,스튜디오드래곤,634,5.96,23600
KR7395290000,20260813,7,419530,에스에이엠지엔터테인먼트,353,3.44,23850
KR7395290000,20260813,8,037270,와이지플러스,1970,2.69,3455
KR7395290000,20260813,9,034120,에스비에스,522,2.37,11900
KR7395290000,20260813,10,473980,노머스,353,1.58,11610
KR7395280001,20260813,1,259960,크래프톤,201,25.48,234500
KR7395280001,20260813,2,036570,엔씨,181,24.07,243500
KR7395280001,20260813,3,251270,넷마블,450,9.65,38850
KR7395280001,20260813,4,263750,펄어비스,553,9.41,31500
KR7395280001,20260813,5,462870,시프트업,496,8.5,31000
KR7395280001,20260813,6,181710,엔에이치엔,194,6.42,66700
KR7395280001,20260813,7,192080,더블유게임즈,154,5.15,61700
KR7395280001,20260813,8,112040,위메이드,297,2.82,17830
KR7395280001,20260813,9,078340,컴투스,113,2.02,31800
KR7395280001,20260813,10,095660,네오위즈,167,1.74,19000
KR7368190005,20260813,1,068270,셀트리온,242,12.08,202000
KR7368190005,20260813,2,196170,알테오젠,127,9.96,317500
KR7368190005,20260813,3,207940,삼성바이오로직스,26,9.95,1564000
KR7368190005,20260813,4,006400,삼성SDI,81,9.72,487000
KR7368190005,20260813,5,035420,네이버,179,9.53,226500
KR7368190005,20260813,6,373220,엘지에너지솔루션,104,9.21,365500
KR7368190005,20260813,7,005490,포스코홀딩스,112,8.99,325500
KR7368190005,20260813,8,051910,LG화학,106,7.22,275500
KR7368190005,20260813,9,035720,카카오,731,7.14,40100
KR7368190005,20260813,10,259960,크래프톤,62,3.6,234500
KR7402460000,20260813,1,030200,케이티,1594,11.55,52500
KR7402460000,20260813,2,035420,네이버,360,10.66,226500
KR7402460000,20260813,3,066570,LG전자,367,10.34,206500
KR7402460000,20260813,4,017670,SK텔레콤,848,10.23,91100
KR7402460000,20260813,5,259960,크래프톤,307,9.92,234500
KR7402460000,20260813,6,009150,삼성전기,45,8.26,1503000
KR7402460000,20260813,7,352820,하이브,268,6.61,176400
KR7402460000,20260813,8,011070,LG이노텍,74,6.14,615000
KR7402460000,20260813,9,032640,LG유플러스,2924,5.98,14700
KR7402460000,20260813,10,034220,LG디스플레이,3388,4.71,9940
KR7395270002,20260813,1,005930,삼성전자,2752,26.91,268000
KR7395270002,20260813,2,000660,에스케이하이닉스,415,23.88,1593000
KR7395270002,20260813,3,402340,SK스퀘어,547,21.43,1117000
KR7395270002,20260813,4,009150,삼성전기,328,16.76,1503000
KR7395270002,20260813,5,042700,한미반도체,252,2.1,226000
KR7395270002,20260813,6,036930,주성엔지니어링,198,1.32,179300
KR7395270002,20260813,7,007660,이수페타시스,326,1.12,96800
KR7395270002,20260813,8,240810,원익아이피에스,192,.82,120000
KR7395270002,20260813,9,058470,리노공업,298,.81,71300
KR7395270002,20260813,10,039030,이오테크닉스,50,.74,378500
KR7438900003,20260813,1,003230,삼양식품,73,15.89,1219000
KR7438900003,20260813,2,004370,농심,220,15.52,389500
KR7438900003,20260813,3,271560,오리온,620,14.89,131800
KR7438900003,20260813,4,097950,씨제이제일제당,411,13.89,182500
KR7438900003,20260813,5,007310,오뚜기,114,6.7,326500
KR7438900003,20260813,6,005300,롯데칠성음료,293,5.29,99000
KR7438900003,20260813,7,001680,대상,1532,4.95,17790
KR7438900003,20260813,8,006040,동원산업,732,4.81,36900
KR7438900003,20260813,9,005180,빙그레,359,4.54,68700
KR7438900003,20260813,10,280360,롯데웰푸드,167,3.71,119200
KR7367740008,20260813,1,030200,케이티,3639,9.35,52500
